,imdb_id,tmdb_rating,tmdb_votes,popularity
767,tt0286106,6.6,3318,16.822
768,tt0286112,6.8,1026,14.778
769,tt0286162,6.2,15,3.987
770,tt0286179,6.2,16,3.759
771,tt0286218,6.3,2,1.336
772,tt0286244,7.4,515,8.046
773,tt0286261,7.1,61,5.642
774,tt0286499,6.3,1236,9.065
775,tt0286516,6.6,52,3.747
776,tt0286635,7.0,70,4.968
777,tt0286716,5.4,3619,22.029
778,tt0286788,6.0,1001,10.362
779,tt0286978,6.0,5,0.6
780,tt0287457,6.0,15,5.306
781,tt0287471,6.5,10,2.514
782,tt0287717,5.5,1313,11.628
783,tt0287963,6.1,45,6.929
784,tt0287978,5.1,3217,14.268
785,tt0287986,5.3,6,1.063
786,tt0288045,5.4,613,11.056
787,tt0288330,7.5,20,3.505
788,tt0288477,5.6,1175,9.476
789,tt0289043,7.2,3792,27.556
790,tt0289054,6.6,15,2.566
791,tt0289176,0.0,0,0.6
792,tt0289408,6.1,120,7.16
793,tt0289635,6.0,85,6.638
794,tt0289765,6.9,2334,2.891
795,tt0289848,5.8,719,8.977
796,tt0289879,7.5,4405,17.885
797,tt0289992,7.4,1039,15.541
798,tt0290002,6.2,3028,13.941
799,tt0290095,5.6,1086,13.609
800,tt0290210,6.3,55,5.838
801,tt0290212,5.0,48,6.53
802,tt0290296,6.5,20,9.663
803,tt0290332,5.2,54,7.129
804,tt0290334,7.0,6843,1.058
805,tt0290747,3.8,73,6.579
806,tt0291003,7.5,58,4.203
807,tt0291172,7.5,69,4.987
808,tt0291341,6.2,312,10.369
809,tt0291502,4.6,135,7.883
810,tt0291538,5.7,18,2.258
811,tt0291579,6.7,136,5.674
812,tt0291988,7.4,25,2.24
813,tt0292066,6.9,9,2.544
814,tt0292501,5.2,2,1.58
815,tt0292506,6.3,1001,11.046
816,tt0292527,0.0,0,0.6
817,tt0292542,7.7,98,5.636
818,tt0292610,5.4,92,8.5
819,tt0292644,6.3,305,8.0
820,tt0292963,7.1,782,9.958
821,tt0293116,5.7,62,4.205
822,tt0293342,6.3,4,1.211
823,tt0293508,7.2,927,12.147
824,tt0293564,6.2,1705,11.494
825,tt0293662,6.6,3234,21.271
826,tt0293815,6.2,199,9.981
827,tt0293832,5.4,23,6.171
828,tt0293899,7.3,6,2.121
829,tt0293961,2.0,1,0.658
830,tt0294357,6.7,247,8.929
831,tt0294431,7.0,6,1.096
832,tt0294662,5.7,22,2.622
833,tt0294806,5.3,3,2.108
834,tt0294870,6.9,363,9.817
835,tt0295178,5.9,1962,14.394
836,tt0295238,5.4,17,4.213
837,tt0295254,3.6,202,8.521
838,tt0295284,0.0,0,0.6
839,tt0295289,5.6,170,7.722
840,tt0295297,7.7,13476,53.172
841,tt0295427,3.9,168,7.573
842,tt0295605,4.5,2,1.048
843,tt0295633,5.8,4,0.781
844,tt0295700,6.1,1345,17.963
845,tt0295701,5.9,2701,142.337
846,tt0295715,0.0,0,0.6
847,tt0295721,5.6,850,11.572
848,tt0295725,5.2,22,2.453
849,tt0295743,6.5,10,1.543
850,tt0296166,6.1,39,4.034
851,tt0296572,6.4,2561,11.587
852,tt0297012,0.0,0,1.137
853,tt0297037,7.0,58,4.774
854,tt0297144,7.0,74,7.608
855,tt0297162,4.8,178,9.207
856,tt0297181,5.3,563,8.854
857,tt0297284,6.4,649,8.878
858,tt0297445,3.8,2,1.4
859,tt0297884,7.1,303,8.687
860,tt0298071,4.3,4,1.067
861,tt0298126,5.0,1,0.699
862,tt0298130,6.6,3732,11.969
863,tt0298131,6.5,20,3.756
864,tt0298148,7.0,7201,24.84
865,tt0298203,7.0,4039,18.808
866,tt0298388,6.1,40,6.315
867,tt0298504,6.3,49,4.306
868,tt0298744,6.3,96,8.252
869,tt0298798,6.6,16,4.489
870,tt0298814,5.6,950,14.17
871,tt0298856,6.6,50,5.685
872,tt0299117,6.1,101,8.065
873,tt0299172,5.9,1198,13.87
874,tt0299458,6.1,49,6.438
875,tt0299658,7.2,1566,16.01
876,tt0299930,3.6,228,9.412
877,tt0299977,7.5,1237,17.051
878,tt0300015,7.1,43,5.093
879,tt0300051,6.0,604,8.753
880,tt0300069,5.4,10,3.772
881,tt0300140,7.8,271,9.434
882,tt0300214,7.0,74,5.66
883,tt0300270,6.5,26,2.822
884,tt0300453,5.0,2,1.8
885,tt0300471,6.1,1419,11.659
886,tt0300532,5.9,318,9.919
887,tt0300556,5.6,605,13.065
888,tt0300620,6.5,75,5.77
889,tt0300922,1.8,4,2.171
890,tt0301167,5.9,33,2.577
891,tt0301181,6.2,35,4.146
892,tt0301199,7.0,230,7.475
893,tt0301357,7.5,1291,10.787
894,tt0301414,6.7,45,3.083
895,tt0301470,5.7,783,12.314
896,tt0301684,6.1,21,4.304
897,tt0301727,7.5,90,6.91
898,tt0301893,6.2,16,3.999
899,tt0301978,7.3,46,3.207
900,tt0302018,0.0,0,0.6
901,tt0302640,5.7,911,12.256
902,tt0302882,4.9,8,1.374
903,tt0302886,6.5,1026,11.098
904,tt0303010,5.4,9,2.405
905,tt0303282,8.0,2,0.664
906,tt0303313,6.7,3,2.428
907,tt0303321,7.6,5,1.856
908,tt0303326,7.3,4,2.677
909,tt0303334,6.0,1,0.6
910,tt0303353,7.0,41,5.882
911,tt0303356,6.5,44,5.019
912,tt0303714,6.2,240,8.727
913,tt0303785,5.7,13,4.577
914,tt0303830,5.7,12,4.575
915,tt0303933,6.4,199,8.983
916,tt0304141,8.0,13170,42.756
917,tt0304229,6.4,37,4.067
918,tt0304267,5.0,3,1.208
919,tt0304328,6.2,48,6.082
920,tt0304391,4.7,15,2.757
921,tt0304415,6.9,1071,10.58
922,tt0304669,5.7,725,11.153
923,tt0304692,5.0,1,1.175
924,tt0305206,7.2,231,7.033
925,tt0305224,6.1,1901,12.237
926,tt0305357,5.4,1935,15.142
927,tt0305396,5.4,52,3.339
928,tt0305568,5.4,132,7.221
929,tt0305669,5.7,388,9.745
930,tt0305711,5.5,782,10.491
931,tt0305973,5.0,31,4.315
932,tt0306047,5.9,2411,16.842
933,tt0306069,6.3,8,3.025
934,tt0306228,5.3,6,1.444
935,tt0306597,5.8,4,2.451
936,tt0306685,5.9,455,11.664
937,tt0306734,5.0,80,6.599
938,tt0306841,6.0,750,9.93
939,tt0307351,5.2,12,4.505
940,tt0307453,5.9,4192,19.357
941,tt0307479,6.0,742,9.986
942,tt0307901,7.4,1341,11.708
943,tt0307987,6.5,1293,11.851
944,tt0308208,4.4,203,11.365
945,tt0308383,6.0,243,7.828
946,tt0308411,5.6,9,2.562
947,tt0308476,7.4,43,3.862
948,tt0308506,5.8,256,7.937
949,tt0308508,7.3,20,4.918
950,tt0308514,7.1,125,8.186
951,tt0308644,7.3,2529,10.214
952,tt0308671,6.3,20,3.632
953,tt0308878,6.4,66,6.335
954,tt0309372,6.1,47,5.267
955,tt0309377,6.2,425,11.268
956,tt0309530,6.1,421,8.858
957,tt0309593,6.1,2303,14.272
958,tt0309600,5.4,9,1.846
959,tt0309698,7.2,2153,15.285
960,tt0309820,6.2,173,5.885
961,tt0309912,6.9,93,8.227
962,tt0309987,7.2,1728,12.56
963,tt0310164,3.9,9,0.913
964,tt0310203,6.7,439,7.688
965,tt0310281,6.9,137,8.764
966,tt0310357,5.9,173,8.005
967,tt0310778,6.0,34,3.966
968,tt0310793,7.6,897,9.215
969,tt0310910,6.3,230,7.938
970,tt0310924,5.7,48,4.234
971,tt0311110,5.6,37,5.742
972,tt0311113,7.1,1721,17.306
973,tt0311289,6.8,779,8.542
974,tt0311429,5.9,2455,14.336
975,tt0311519,7.4,141,5.652
976,tt0311648,6.4,119,8.358
977,tt0312004,6.9,1493,12.876
978,tt0312329,4.9,60,4.86
979,tt0312528,5.1,873,9.196
980,tt0312549,6.7,151,8.674
981,tt0312841,7.4,52,3.956
982,tt0313196,6.3,87,5.657
983,tt0313300,6.9,16,3.84
984,tt0313443,6.2,614,9.769
985,tt0313542,6.9,675,10.869
986,tt0313670,7.0,104,6.622
987,tt0313737,6.3,1141,11.49
988,tt0313792,6.1,322,8.761
989,tt0313911,5.3,658,12.456
990,tt0314006,5.2,5,2.316
991,tt0314039,6.8,6,2.607
992,tt0314166,5.6,150,8.639
993,tt0314170,5.4,5,0.861
994,tt0314197,5.9,21,4.156
995,tt0314331,7.1,4112,11.976
996,tt0314353,6.5,1133,12.162
997,tt0314412,6.0,238,9.576
998,tt0314431,5.4,70,5.094
999,tt0314498,5.8,278,8.731
1000,tt0314676,5.6,69,7.003
1001,tt0314725,7.1,19,4.363
1002,tt0315110,5.2,39,4.037
1003,tt0315273,4.5,10,2.726
1004,tt0315297,5.4,277,11.094
1005,tt0315327,6.7,7152,23.207
1006,tt0315426,5.5,4,2.732
1007,tt0315543,7.3,51,4.104
1008,tt0315634,0.0,0,0.6
1009,tt0315642,6.5,70,3.027
1010,tt0315733,7.3,1815,11.269
1011,tt0315824,5.0,139,16.486
1012,tt0315850,7.1,12,1.231
1013,tt0315983,7.1,380,9.179
1014,tt0316160,0.0,0,0.6
1015,tt0316356,7.2,534,10.694
1016,tt0316396,7.1,1628,12.745
1017,tt0316465,6.9,344,6.7
1018,tt0316654,7.0,9177,12.929
1019,tt0316829,7.4,8,1.124
1020,tt0317132,6.2,127,6.649
1021,tt0317198,6.3,1790,12.613
1022,tt0317219,6.7,8884,123.267
1023,tt0317234,7.3,16,2.76
1024,tt0317248,8.4,3943,19.833
1025,tt0317303,5.8,1332,9.97
1026,tt0317640,5.6,32,4.042
1027,tt0317648,6.6,636,10.888
1028,tt0317676,2.9,204,7.832
1029,tt0317705,7.7,11913,31.937
1030,tt0317740,6.7,3484,14.981
1031,tt0317887,7.2,33,2.705
1032,tt0317910,8.0,139,7.31
1033,tt0317950,5.0,1,2.852
1034,tt0318034,7.4,229,7.498
1035,tt0318068,0.0,0,1.623
1036,tt0318081,4.6,200,6.872
1037,tt0318155,6.0,781,11.572
1038,tt0318202,7.5,63,4.79
1039,tt0318283,5.2,124,8.663
1040,tt0318374,6.8,177,9.325
1041,tt0318411,7.5,202,11.788
1042,tt0318462,7.4,697,6.978
1043,tt0318627,6.2,2512,12.634
1044,tt0318649,5.8,824,9.905
1045,tt0318761,6.4,131,8.013
1046,tt0318850,6.3,37,6.274
1047,tt0318974,5.9,182,7.17
1048,tt0319029,0.0,0,0.6
1049,tt0319061,7.8,4489,16.191
1050,tt0319237,6.3,36,2.796
1051,tt0319262,6.4,4931,14.629
1052,tt0319343,6.6,2312,11.843
1053,tt0319524,5.5,87,7.439
1054,tt0319769,7.2,89,4.81
1055,tt0319829,5.5,17,3.923
1056,tt0320244,6.1,102,6.442
1057,tt0320661,6.7,2393,19.605
1058,tt0320691,6.7,4234,17.198
1059,tt0322023,7.1,18,4.812
1060,tt0322259,6.3,4249,3.37
1061,tt0322289,6.3,26,2.888
1062,tt0322330,6.2,2310,11.881
1063,tt0322589,6.2,722,12.713
1064,tt0322650,0.0,0,0.6
1065,tt0322659,6.4,39,5.24
1066,tt0322725,7.2,75,6.119
1067,tt0322802,6.1,774,13.69
1068,tt0322936,5.0,1,0.6
1069,tt0323013,6.6,51,2.877
1070,tt0323298,6.3,27,3.85
1071,tt0323572,6.2,30,6.437
1072,tt0323633,5.0,8,2.618
1073,tt0323642,6.5,195,9.195
1074,tt0323807,5.9,146,7.939
1075,tt0323944,6.8,218,7.275
1076,tt0324127,5.6,176,8.61
1077,tt0324133,6.4,326,7.248
1078,tt0324197,6.4,85,5.785
1079,tt0324216,6.1,1455,12.606
1080,tt0324554,6.7,325,10.197
1081,tt0325030,4.7,8,1.217
1082,tt0325055,5.8,68,6.109
1083,tt0325123,6.3,41,5.029
1084,tt0325258,5.1,120,7.427
1085,tt0325537,5.6,143,7.832
1086,tt0325655,6.5,220,8.88
1087,tt0325703,5.7,2867,20.175
1088,tt0325710,7.5,4025,16.985
1089,tt0325805,7.0,983,5.419
1090,tt0325980,7.7,13858,43.331
1091,tt0326036,6.4,19,1.592
1092,tt0326208,6.5,48,3.769
1093,tt0326306,7.4,14,2.179
1094,tt0326722,5.0,1,0.6
1095,tt0326769,5.5,141,9.472
1096,tt0326804,0.0,0,0.6
1097,tt0326856,4.8,298,8.713
1098,tt0326900,5.2,73,5.213
1099,tt0326905,6.7,163,8.422
1100,tt0326965,5.5,21,3.121
1101,tt0326977,7.2,651,8.098
1102,tt0327036,4.8,9,2.1
1103,tt0327056,7.7,3675,20.132
1104,tt0327084,6.4,2752,17.508
1105,tt0327137,7.1,428,9.203
1106,tt0327162,5.6,760,8.124
1107,tt0327247,5.6,523,12.332
1108,tt0327437,5.8,1506,14.438
1109,tt0327554,4.4,2078,19.219
1110,tt0327597,7.6,3655,22.286
1111,tt0327643,4.6,60,5.607
1112,tt0327679,6.2,1136,10.595
1113,tt0327850,6.3,1066,9.289
1114,tt0327920,8.1,7,3.707
1115,tt0328099,5.2,142,8.226
1116,tt0328107,7.4,2852,21.297
1117,tt0328538,6.4,905,8.856
1118,tt0328589,6.6,423,9.757
1119,tt0328802,6.7,59,5.493
1120,tt0328828,6.1,2550,14.128
1121,tt0328880,7.2,3359,19.785
1122,tt0328913,0.0,0,0.6
1123,tt0328962,6.9,38,5.143
1124,tt0329028,4.1,472,10.03
1125,tt0329030,5.5,20,5.082
1126,tt0329101,5.8,1315,12.742
1127,tt0329111,6.4,38,4.427
1128,tt0329388,7.1,71,5.142
1129,tt0329485,6.7,59,2.797
1130,tt0329575,7.0,474,7.625
1131,tt0329717,5.2,345,9.413
1132,tt0329774,4.8,1109,23.565
1133,tt0330069,5.8,29,4.25
1134,tt0330080,8.0,1,0.6
1135,tt0330136,7.6,6,2.476
1136,tt0330193,2.6,5,0.76
1137,tt0330217,5.8,10,1.618
1138,tt0330229,7.7,158,5.08
1139,tt0330373,7.8,12608,37.95
1140,tt0330602,6.1,44,4.391
1141,tt0330702,7.2,177,6.078
1142,tt0330775,6.2,13,1.902
1143,tt0330793,6.2,1572,15.989
1144,tt0330843,5.9,31,2.41
1145,tt0331468,5.3,239,8.509
1146,tt0331632,5.7,1500,15.214
1147,tt0331851,4.3,3,0.79
1148,tt0331933,5.5,248,8.677
1149,tt0331952,5.9,127,7.951
1150,tt0331953,5.1,189,6.915
1151,tt0332047,6.0,378,8.434
1152,tt0332280,7.9,7079,19.826
1153,tt0332375,6.5,281,9.678
1154,tt0332379,7.0,3389,13.392
1155,tt0332452,7.0,6234,24.043
1156,tt0332636,0.0,0,0.6
1157,tt0332658,6.3,77,5.644
1158,tt0332712,4.4,30,5.269
1159,tt0333766,7.2,1101,8.812
1160,tt0333780,5.5,891,15.713
1161,tt0335013,5.4,51,5.052
1162,tt0335119,6.6,835,9.037
1163,tt0335121,5.0,266,8.94
1164,tt0335245,6.1,886,11.189
1165,tt0335265,0.0,0,0.6
1166,tt0335266,7.4,4052,16.038
1167,tt0335345,7.1,2032,14.481
1168,tt0335438,5.8,1405,10.982
1169,tt0335559,5.7,319,10.436
1170,tt0335563,6.2,144,7.771
1171,tt0336264,6.8,17,2.163
1172,tt0337103,6.0,379,10.365
1173,tt0337563,6.6,3170,15.429
1174,tt0337578,6.9,52,4.077
1175,tt0337579,5.8,133,6.788
1176,tt0337592,6.3,110,10.792
1177,tt0337632,0.0,0,0.6
1178,tt0337692,5.6,570,9.384
1179,tt0337697,6.1,635,10.379
1180,tt0337711,5.7,137,9.092
1181,tt0337741,6.6,876,11.785
1182,tt0337876,5.9,355,9.09
1183,tt0337909,6.7,203,7.956
1184,tt0337917,5.5,175,7.964
1185,tt0337921,6.3,1097,11.589
1186,tt0337930,6.4,27,4.036
1187,tt0337961,6.2,65,4.156
1188,tt0337978,6.5,3674,18.944
1189,tt0337996,6.5,5,3.056
1190,tt0338013,8.1,8768,23.638
1191,tt0338077,6.0,65,5.289
1192,tt0338094,5.5,1197,12.118
1193,tt0338095,6.7,646,8.997
1194,tt0338096,6.2,374,9.82
1195,tt0338097,6.1,102,7.729
1196,tt0338135,7.1,187,6.446
1197,tt0338216,5.6,164,7.269
1198,tt0338294,0.0,0,1.555
1199,tt0338309,7.3,158,8.535
1200,tt0338325,5.6,106,8.561
1201,tt0338337,6.1,1057,10.445
1202,tt0338348,6.6,3716,16.063
1203,tt0338357,6.3,4,1.499
1204,tt0338427,5.8,150,7.568
1205,tt0338459,5.0,1308,11.172
1206,tt0338466,5.3,391,11.287
1207,tt0338497,3.3,3,1.607
1208,tt0338512,7.1,510,8.371
1209,tt0338526,6.2,3493,22.22
1210,tt0338564,7.8,838,10.37
1211,tt0338706,6.1,44,4.528
1212,tt0338751,7.2,3173,17.85
1213,tt0339034,3.2,59,5.234
1214,tt0339071,6.0,13,2.796
1215,tt0339091,6.7,6,2.61
1216,tt0339147,5.7,97,7.506
1217,tt0339291,6.8,3396,19.923
1218,tt0339412,5.1,109,8.051
1219,tt0339558,4.8,3,0.7
1220,tt0339579,6.7,80,4.746
1221,tt0339642,5.4,14,4.297
1222,tt0339727,5.5,14,3.667
1223,tt0339921,0.0,0,0.841
1224,tt0340012,6.4,44,5.012
1225,tt0340103,3.0,1,1.214
1226,tt0340376,5.7,38,3.399
1227,tt0340377,7.5,351,8.385
1228,tt0340855,7.2,1177,8.789
1229,tt0341266,6.0,14,1.685
1230,tt0341540,5.0,6,2.26
1231,tt0341549,4.4,5,0.806
1232,tt0342167,5.8,54,6.092
1233,tt0342172,7.4,194,8.05
1234,tt0342258,6.8,1063,10.354
1235,tt0342272,5.8,67,4.387
1236,tt0342275,7.8,19,3.871
1237,tt0342300,4.7,7,1.941
1238,tt0342508,5.1,21,3.601
1239,tt0342735,7.0,169,7.195
1240,tt0342804,8.0,9,3.215
1241,tt0343121,7.8,48,5.836
1242,tt0343135,5.9,1710,12.422
1243,tt0343172,6.3,9,3.141
1244,tt0343660,6.8,4651,13.791
1245,tt0343663,5.8,46,5.022
1246,tt0343737,6.4,621,14.26
1247,tt0343818,6.9,7810,20.718
1248,tt0344273,7.4,39,2.862
1249,tt0344337,5.0,1,0.884
1250,tt0344510,7.3,680,7.949
1251,tt0344604,6.2,43,3.174
1252,tt0344854,6.2,1731,11.223
1253,tt0345032,6.6,49,4.725
1254,tt0345074,6.4,48,5.546
1255,tt0345950,6.7,1498,16.678
1256,tt0346156,5.8,760,9.154
1257,tt0346336,8.3,269,10.305
1258,tt0346457,6.0,34,2.893
1259,tt0346491,5.8,2056,14.976
1260,tt0346723,6.1,57,3.719
1261,tt0347048,7.5,281,7.514
1262,tt0347149,8.4,4609,26.234
1263,tt0347167,5.2,6,2.404
1264,tt0347246,7.4,436,11.076
1265,tt0347304,7.6,193,6.919
1266,tt0347332,6.5,34,3.802
1267,tt0347368,4.7,3,0.68
1268,tt0347416,5.1,9,1.792
1269,tt0347473,7.0,131,8.11
1270,tt0347779,7.3,4,1.252
1271,tt0347791,6.3,169,11.341
1272,tt0348121,6.9,184,5.968
1273,tt0348150,5.6,2667,16.974
1274,tt0348333,6.3,401,8.393
1275,tt0348505,6.0,49,4.229
1276,tt0348529,4.9,52,8.137
1277,tt0348593,6.1,106,11.155
1278,tt0348836,6.0,1377,10.768
1279,tt0349079,6.0,4,0.961
1280,tt0349159,5.0,2,1.215
1281,tt0349169,5.9,33,3.952
1282,tt0349205,6.2,1777,15.278
1283,tt0349238,0.0,0,0.6
1284,tt0349260,7.0,17,5.939
1285,tt0349333,6.3,17,2.077
1286,tt0349416,6.4,61,5.425
1287,tt0349467,5.4,183,7.766
1288,tt0349683,6.2,1674,12.888
1289,tt0349703,3.9,12,1.834
1290,tt0349710,6.3,429,11.787
1291,tt0349825,7.1,330,9.682
1292,tt0349903,6.5,4536,17.319
1293,tt0350028,6.0,436,8.478
1294,tt0350159,0.0,0,0.6
1295,tt0350194,6.1,14,6.097
1296,tt0350232,4.3,10,3.441
1297,tt0350258,7.4,1011,10.767
1298,tt0350261,6.7,308,9.016
1299,tt0351283,6.8,7078,22.531
1300,tt0351299,7.7,22,1.079
1301,tt0351461,6.8,49,3.544
1302,tt0351770,5.9,7,3.872
1303,tt0351977,6.0,768,13.471
1304,tt0352248,7.5,1274,9.498
1305,tt0352277,6.4,69,7.594
1306,tt0352332,7.0,13,1.624
1307,tt0352343,7.1,142,6.291
1308,tt0352994,6.8,42,3.683
1309,tt0353489,6.3,151,7.765
1310,tt0353774,7.8,10,2.86
1311,tt0353818,5.4,5,1.068
1312,tt0353969,8.1,1337,19.311
1313,tt0354356,6.3,60,4.865
1314,tt0354578,0.0,0,0.842
1315,tt0354595,6.1,33,4.917
1316,tt0354766,5.9,69,6.184
1317,tt0354855,6.7,11,1.945
1318,tt0354899,7.0,430,8.593
1319,tt0355295,5.7,1736,9.84
1320,tt0355702,7.1,408,8.741
1321,tt0355954,5.1,91,9.29
1322,tt0356150,6.5,1398,14.106
1323,tt0356443,5.2,26,3.548
1324,tt0356470,6.4,2031,12.643
1325,tt0356614,6.3,81,7.325
1326,tt0356618,5.7,651,9.837
1327,tt0356634,5.4,2220,13.613
1328,tt0356680,6.2,512,10.338
1329,tt0356721,6.3,391,7.362
1330,tt0356910,6.6,6518,25.022
1331,tt0357054,6.0,36,5.334
1332,tt0357110,6.3,90,6.927
1333,tt0357111,6.3,722,7.605
1334,tt0357277,4.8,1372,14.605
1335,tt0357413,6.8,2675,14.586
1336,tt0357470,5.7,31,3.975
1337,tt0357507,4.8,396,8.497
1338,tt0357585,4.9,54,4.537
1339,tt0357668,6.5,24,9.922
1340,tt0358082,6.3,2894,13.129
1341,tt0358135,6.2,700,8.319
1342,tt0358273,7.5,1612,18.871
1343,tt0358349,5.2,340,9.102
1344,tt0358647,4.0,3,0.694
1345,tt0359013,5.8,2343,22.579
1346,tt0359045,6.9,17,2.352
1347,tt0359423,6.7,85,5.616
1348,tt0359517,4.6,74,6.236
1349,tt0359950,7.1,5342,14.193
1350,tt0360009,6.2,191,9.519
1351,tt0360025,7.0,2,1.94
1352,tt0360130,6.2,62,6.067
1353,tt0360139,6.2,354,9.545
1354,tt0360201,6.1,603,8.475
1355,tt0360323,6.2,47,5.315
1356,tt0360486,6.8,3790,17.741
1357,tt0360717,6.7,4850,19.259
1358,tt0360845,6.7,20,2.642
1359,tt0360916,4.2,15,2.859
1360,tt0361089,5.4,521,9.847
1361,tt0361127,6.9,218,7.623
1362,tt0361309,5.6,46,4.911
1363,tt0361411,6.4,234,8.189
1364,tt0361467,5.4,579,10.701
1365,tt0361500,5.2,31,4.019
1366,tt0361596,7.1,820,9.985
1367,tt0361620,5.8,445,10.823
1368,tt0361693,5.8,59,6.892
1369,tt0361696,6.3,528,9.174
1370,tt0361715,7.1,86,6.803
1371,tt0361748,8.2,13943,33.959
1372,tt0361841,5.3,230,7.968
1373,tt0361862,7.5,2906,11.204
1374,tt0361925,5.1,90,7.199
1375,tt0362120,5.4,1928,14.491
1376,tt0362129,6.0,15,5.837
1377,tt0362165,3.9,985,11.974
1378,tt0362225,7.3,766,8.664
1379,tt0362227,7.3,4524,16.716
1380,tt0362269,6.7,257,9.774
1381,tt0362270,7.2,1572,9.466
1382,tt0362511,4.9,79,9.338
1383,tt0362526,6.3,60,4.658
1384,tt0363095,6.9,29,4.768
1385,tt0363163,7.8,2068,12.948
1386,tt0363282,5.9,528,12.056
1387,tt0363472,4.3,7,2.301
1388,tt0363504,4.9,10,3.267
1389,tt0363510,7.7,28,2.282
1390,tt0363532,6.1,35,3.289
1391,tt0363547,6.9,2119,15.066
1392,tt0363589,7.1,971,6.62
1393,tt0363771,7.1,6630,24.579
1394,tt0363988,6.5,2198,13.525
1395,tt0364045,6.3,812,12.135
1396,tt0364093,7.4,12,2.135
1397,tt0364303,6.2,5,1.942
1398,tt0364343,6.1,373,9.44
1399,tt0364517,7.3,1238,6.552
1400,tt0364569,8.2,4439,24.146
1401,tt0364725,6.2,2124,11.441
1402,tt0364751,5.5,364,8.88
1403,tt0364955,6.1,118,6.673
1404,tt0364961,6.7,159,6.747
1405,tt0364970,5.5,1238,13.855
1406,tt0365109,6.7,35,4.6
1407,tt0365125,5.0,120,6.473
1408,tt0365190,5.7,14,2.751
1409,tt0365376,7.1,517,22.159
1410,tt0365485,6.3,252,7.208
1411,tt0365737,6.5,793,9.945
1412,tt0365748,7.5,5275,24.455
1413,tt0365830,6.7,921,12.248
1414,tt0365885,6.3,133,6.745
1415,tt0365907,6.3,1861,18.98
1416,tt0365929,5.4,405,10.475
1417,tt0365957,5.4,158,8.069
1418,tt0366137,6.2,17,1.877
1419,tt0366174,5.2,490,14.433
1420,tt0366287,6.5,147,4.799
1421,tt0366532,6.9,38,2.233
1422,tt0366548,6.0,3229,14.772
1423,tt0366551,6.5,1247,10.812
1424,tt0366627,6.9,855,9.292
1425,tt0366701,5.3,10,0.982
1426,tt0366780,6.5,185,6.633
1427,tt0366920,4.6,19,3.973
1428,tt0366943,6.6,38,4.13
1429,tt0367027,6.4,265,9.827
1430,tt0367082,7.0,50,4.045
1431,tt0367085,4.9,204,9.802
1432,tt0367089,7.0,451,9.186
1433,tt0367097,7.1,8,3.226
1434,tt0367110,7.5,159,7.881
1435,tt0367188,7.3,118,8.031
1436,tt0367479,6.2,391,8.811
1437,tt0367594,7.0,9482,22.691
1438,tt0367652,4.8,489,12.003
1439,tt0367882,5.9,5112,20.03
1440,tt0367959,6.1,1263,2.884
1441,tt0367960,5.6,5,1.45
1442,tt0368008,6.4,822,11.526
1443,tt0368578,5.3,515,9.915
1444,tt0368580,5.0,4,1.389
1445,tt0368658,7.0,68,6.429
1446,tt0368709,6.1,692,9.494
1447,tt0368745,7.1,7,3.354
1448,tt0368794,6.7,395,10.358
1449,tt0368891,6.5,4030,24.198
1450,tt0368909,7.0,931,12.604
1451,tt0368913,6.9,57,3.436
1452,tt0368933,6.5,2051,20.889
1453,tt0368975,5.6,245,7.354
1454,tt0369053,5.9,22,4.6
1455,tt0369226,3.2,331,9.514
1456,tt0369295,5.5,2,1.188
1457,tt0369339,7.2,2983,17.823
1458,tt0369436,5.6,646,11.124
1459,tt0369441,6.0,1373,12.314
1460,tt0369610,6.6,15167,22.727
1461,tt0369637,5.5,18,2.435
1462,tt0369672,6.9,200,7.224
1463,tt0369702,7.6,484,8.298
1464,tt0369735,6.0,987,9.966
1465,tt0370032,5.0,860,10.028
1466,tt0370263,5.7,2496,16.362
1467,tt0371246,5.9,762,8.144
1468,tt0371257,6.6,699,9.718
1469,tt0371583,0.0,0,1.395
1470,tt0371606,5.8,2367,15.909
1471,tt0371683,0.0,0,1.193
1472,tt0371724,6.7,2612,19.773
1473,tt0371746,7.6,17630,38.554
1474,tt0371939,5.5,16,1.168
1475,tt0372183,7.3,4868,18.243
1476,tt0372237,5.8,522,9.953
1477,tt0372321,7.3,3,2.144
1478,tt0372401,4.7,3,2.552
1479,tt0372532,6.5,642,9.377
1480,tt0372588,6.7,1131,10.047
1481,tt0372763,7.6,5,1.074
1482,tt0372784,7.6,13754,35.983
1483,tt0372814,5.5,2,0.955
1484,tt0372824,7.7,1434,16.205
1485,tt0372873,4.0,185,9.87
1486,tt0373024,6.4,49,4.421
1487,tt0373051,5.9,3067,19.888
1488,tt0373074,7.3,1430,12.983
1489,tt0373152,6.1,4,1.759
1490,tt0373175,7.2,15,3.005
1491,tt0373416,5.1,52,5.387
1492,tt0373450,6.1,149,7.618
1493,tt0373469,7.2,1600,12.139
1494,tt0373788,5.0,7,1.4
1495,tt0373883,6.1,1226,12.797
1496,tt0373889,7.6,12267,36.991
1497,tt0373908,4.3,38,5.527
1498,tt0373926,6.3,804,9.017
1499,tt0373981,7.3,132,5.035
1500,tt0374271,6.6,42,4.165
1501,tt0374277,6.6,20,3.381
1502,tt0374330,6.3,46,5.416
1503,tt0374506,7.4,5,1.056
1504,tt0374536,5.0,998,9.904
