,OBJECTID,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstige,STRZUSTAND,lon,lat,address,City,District,Street,HouseNumber,PostalCode
90,114226,11,0,3,3,2018,4,21,6,3,5,2,2,1,0,0,0,0,1,0,13.414792043798661,52.55501687013629,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Berliner Straße', 'HouseNumber': '77', 'PostalCode': '13189'}",Berlin,Prenzlauer Berg,Berliner Straße,77,13189
91,114227,11,0,2,2,2018,3,20,4,3,1,5,2,1,1,0,0,0,0,1,13.38677237524369,52.498110682419764,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Tempelhofer Ufer', 'HouseNumber': '8', 'PostalCode': '10963'}",Berlin,Kreuzberg,Tempelhofer Ufer,8,10963
92,114231,11,0,4,4,2018,8,12,5,3,0,7,0,1,0,0,0,0,0,0,13.285793492861545,52.5101781992414,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Kaiserdamm', 'HouseNumber': '', 'PostalCode': '14057'}",Berlin,Charlottenburg,Kaiserdamm,,14057
93,114237,11,0,9,9,2018,9,16,2,3,0,2,0,1,1,0,0,0,0,0,13.45770576104068,52.491711800247224,"{'City': 'Berlin', 'District': 'Alt-Treptow', 'Street': 'Elsenstraße', 'HouseNumber': '', 'PostalCode': '12435'}",Berlin,Alt-Treptow,Elsenstraße,,12435
94,114238,11,0,7,7,2018,6,16,1,2,0,1,0,1,0,0,0,0,0,0,13.387742670284284,52.438771738159865,"{'City': 'Berlin', 'District': 'Mariendorf', 'Street': 'Mariendorfer Damm', 'HouseNumber': '', 'PostalCode': '12107'}",Berlin,Mariendorf,Mariendorfer Damm,,12107
95,114239,11,0,12,12,2018,7,20,6,2,0,1,0,1,0,0,0,0,0,0,13.31649059585317,52.617010060051605,"{'City': 'Berlin', 'District': 'Hermsdorf', 'Street': 'Berliner Straße', 'HouseNumber': '123', 'PostalCode': '13467'}",Berlin,Hermsdorf,Berliner Straße,123,13467
96,114240,11,0,2,2,2018,5,19,5,3,5,2,0,1,1,0,0,0,0,0,13.389275622096035,52.49744300807308,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Mehringdamm', 'HouseNumber': '', 'PostalCode': '10961'}",Berlin,Kreuzberg,Mehringdamm,,10961
97,114251,11,0,3,3,2018,11,15,6,3,5,3,1,1,0,0,0,0,1,1,13.403575696388078,52.56925577076765,"{'City': 'Berlin', 'District': 'Pankow', 'Street': 'Breite Straße', 'HouseNumber': '', 'PostalCode': '13187'}",Berlin,Pankow,Breite Straße,,13187
98,114255,11,0,3,3,2018,7,16,3,3,0,1,0,1,0,0,0,0,0,0,13.426740347969945,52.54324756066687,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Prenzlauer Allee', 'HouseNumber': '81', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,Prenzlauer Allee,81,10405
99,114256,11,0,11,11,2018,6,17,4,3,6,4,0,1,0,1,0,0,0,0,13.475804327601137,52.51352369285797,"{'City': 'Berlin', 'District': 'Lichtenberg', 'Street': '', 'HouseNumber': '', 'PostalCode': '10365'}",Berlin,Lichtenberg,,,10365
100,114257,11,0,6,6,2018,5,11,2,2,3,2,0,1,1,0,0,0,0,0,13.17512890521556,52.41990519958368,"{'City': 'Berlin', 'District': 'Wannsee', 'Street': '', 'HouseNumber': '', 'PostalCode': '14109'}",Berlin,Wannsee,,,14109
101,114261,11,0,4,4,2018,2,7,3,3,5,2,0,1,1,0,0,0,0,0,13.24215593704138,52.507521352967785,"{'City': 'Berlin', 'District': 'Westend', 'Street': 'Heerstraße', 'HouseNumber': '', 'PostalCode': '14055'}",Berlin,Westend,Heerstraße,,14055
102,114262,11,0,10,10,2018,7,14,1,3,5,2,0,1,1,0,0,0,0,0,13.62464770164363,52.503851308146224,"{'City': 'Berlin', 'District': 'Mahlsdorf', 'Street': 'Alt-Mahlsdorf', 'HouseNumber': '', 'PostalCode': '12623'}",Berlin,Mahlsdorf,Alt-Mahlsdorf,,12623
103,114263,11,0,2,2,2018,4,18,2,3,3,6,0,1,0,0,0,0,0,0,13.439012488906483,52.51724112210985,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Karl-Marx-Allee', 'HouseNumber': '84', 'PostalCode': '10243'}",Berlin,Friedrichshain,Karl-Marx-Allee,84,10243
104,114266,11,0,9,9,2018,5,0,2,2,5,3,2,1,1,0,0,0,0,0,13.513120243555132,52.45415032731726,"{'City': 'Berlin', 'District': 'Niederschöneweide', 'Street': 'Michael-Brückner-Straße', 'HouseNumber': '29', 'PostalCode': '12439'}",Berlin,Niederschöneweide,Michael-Brückner-Straße,29,12439
105,114270,11,0,10,10,2018,9,16,5,2,5,3,0,1,1,0,0,0,0,0,13.558260512833119,52.56285931521525,"{'City': 'Berlin', 'District': 'Marzahn', 'Street': 'Märkische Allee', 'HouseNumber': '', 'PostalCode': '12689'}",Berlin,Marzahn,Märkische Allee,,12689
106,114271,11,0,3,3,2018,8,10,3,3,6,4,0,1,0,1,0,0,0,0,13.440893966567891,52.543103190031715,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Greifswalder Straße', 'HouseNumber': '158', 'PostalCode': '10409'}",Berlin,Prenzlauer Berg,Greifswalder Straße,158,10409
107,114272,11,0,1,1,2018,6,23,6,3,0,1,2,1,0,0,0,0,0,0,13.355478766818184,52.51480183004758,"{'City': 'Berlin', 'District': 'Tiergarten', 'Street': 'Straße des 17. Juni', 'HouseNumber': '', 'PostalCode': '10785'}",Berlin,Tiergarten,Straße des 17. Juni,,10785
108,114273,11,0,12,12,2018,6,17,6,3,5,2,0,1,1,0,0,0,0,0,13.364717981251948,52.5621314668665,"{'City': 'Berlin', 'District': 'Reinickendorf', 'Street': 'Markstraße', 'HouseNumber': '43', 'PostalCode': '13409'}",Berlin,Reinickendorf,Markstraße,43,13409
109,114274,11,0,2,2,2018,8,1,1,3,0,1,2,1,0,0,0,0,0,0,13.45217787256201,52.51102372574119,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Warschauer Straße', 'HouseNumber': '66', 'PostalCode': '10243'}",Berlin,Friedrichshain,Warschauer Straße,66,10243
110,114275,11,0,2,2,2018,5,8,4,3,3,6,0,1,0,0,0,0,0,0,13.463872156008257,52.514876739896344,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Frankfurter Allee', 'HouseNumber': '47', 'PostalCode': '10247'}",Berlin,Friedrichshain,Frankfurter Allee,47,10247
111,114279,11,0,3,3,2018,9,5,5,3,5,2,2,1,1,0,0,0,0,0,13.398144801270911,52.57112739666892,"{'City': 'Berlin', 'District': 'Niederschönhausen', 'Street': 'Heinrich-Mann-Straße', 'HouseNumber': '', 'PostalCode': '13156'}",Berlin,Niederschönhausen,Heinrich-Mann-Straße,,13156
112,114285,11,0,3,3,2018,8,19,5,3,0,1,1,1,0,0,0,0,1,0,13.401534639240227,52.58053402284936,"{'City': 'Berlin', 'District': 'Niederschönhausen', 'Street': 'Hermann-Hesse-Straße', 'HouseNumber': '11', 'PostalCode': '13156'}",Berlin,Niederschönhausen,Hermann-Hesse-Straße,11,13156
113,114288,11,0,1,1,2018,8,20,3,2,6,7,1,1,0,1,0,0,0,0,13.355443022515542,52.51490737557456,"{'City': 'Berlin', 'District': 'Tiergarten', 'Street': 'Straße des 17. Juni', 'HouseNumber': '', 'PostalCode': '10785'}",Berlin,Tiergarten,Straße des 17. Juni,,10785
114,114289,11,0,2,2,2018,4,8,3,3,3,6,0,1,1,0,0,0,0,0,13.438295460484351,52.51731417678026,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Karl-Marx-Allee', 'HouseNumber': '80', 'PostalCode': '10243'}",Berlin,Friedrichshain,Karl-Marx-Allee,80,10243
115,114290,11,0,12,12,2018,4,6,5,3,5,3,0,1,1,0,0,0,0,0,13.315377236622169,52.6131401288514,"{'City': 'Berlin', 'District': 'Hermsdorf', 'Street': 'Berliner Straße', 'HouseNumber': '6B', 'PostalCode': '13467'}",Berlin,Hermsdorf,Berliner Straße,6B,13467
116,114293,11,0,3,3,2018,12,7,4,3,5,2,0,1,1,0,0,0,0,0,13.438884873604849,52.54139522281786,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Greifswalder Straße', 'HouseNumber': '166', 'PostalCode': '10409'}",Berlin,Prenzlauer Berg,Greifswalder Straße,166,10409
117,114294,11,0,1,1,2018,9,9,5,2,6,4,0,1,0,1,0,0,0,0,13.411963867738276,52.51923200206266,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Grunerstraße', 'HouseNumber': '', 'PostalCode': '10179'}",Berlin,Mitte,Grunerstraße,,10179
118,114296,11,0,3,3,2018,6,15,6,3,0,3,0,1,1,0,0,0,0,0,13.414352956362663,52.54065066611576,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Danziger Straße', 'HouseNumber': '', 'PostalCode': '10435'}",Berlin,Prenzlauer Berg,Danziger Straße,,10435
119,114300,11,0,3,3,2018,11,13,3,3,2,6,0,1,1,0,0,0,0,0,13.433977388417462,52.53590515578498,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Danziger Straße', 'HouseNumber': '123', 'PostalCode': '10407'}",Berlin,Prenzlauer Berg,Danziger Straße,123,10407
120,114307,11,0,3,3,2018,5,21,5,3,5,3,0,1,1,0,0,0,0,0,13.414790916419575,52.55504275099255,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Berliner Straße', 'HouseNumber': '74', 'PostalCode': '13189'}",Berlin,Prenzlauer Berg,Berliner Straße,74,13189
121,114308,11,0,1,1,2018,10,16,5,3,0,6,1,1,1,0,0,0,0,0,13.406551664097403,52.52078986233174,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Karl-Liebknecht-Straße', 'HouseNumber': '8', 'PostalCode': '10178'}",Berlin,Mitte,Karl-Liebknecht-Straße,8,10178
122,114315,11,0,9,9,2018,6,13,3,3,3,2,0,1,0,0,0,0,1,0,13.512025714579247,52.45489278920251,"{'City': 'Berlin', 'District': 'Niederschöneweide', 'Street': 'Sterndamm', 'HouseNumber': '', 'PostalCode': '12439'}",Berlin,Niederschöneweide,Sterndamm,,12439
123,114316,11,0,10,10,2018,5,14,6,3,5,3,0,1,1,0,0,0,0,0,13.55811131818682,52.562666978883186,"{'City': 'Berlin', 'District': 'Marzahn', 'Street': 'Märkische Allee', 'HouseNumber': '', 'PostalCode': '12689'}",Berlin,Marzahn,Märkische Allee,,12689
124,114317,11,0,3,3,2018,4,9,5,2,3,6,0,1,0,0,0,0,0,0,13.44263928114161,52.54458982898041,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Greifswalder Straße', 'HouseNumber': '', 'PostalCode': '10409'}",Berlin,Prenzlauer Berg,Greifswalder Straße,,10409
125,114319,11,0,12,12,2018,9,18,7,3,5,2,0,1,1,0,0,0,0,0,13.316636178845677,52.614204975827015,"{'City': 'Berlin', 'District': 'Hermsdorf', 'Street': 'Berliner Straße', 'HouseNumber': '12', 'PostalCode': '13467'}",Berlin,Hermsdorf,Berliner Straße,12,13467
126,114322,11,0,1,1,2018,7,18,2,3,3,6,0,1,1,0,0,0,1,0,13.412815254769495,52.51963623810599,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Grunerstraße', 'HouseNumber': '13', 'PostalCode': '10179'}",Berlin,Mitte,Grunerstraße,13,10179
127,114325,11,0,10,10,2018,10,12,6,2,5,2,0,1,1,0,0,0,0,0,13.550334053001476,52.50929746906614,"{'City': 'Berlin', 'District': 'Biesdorf', 'Street': 'Alt-Biesdorf', 'HouseNumber': '12', 'PostalCode': '12683'}",Berlin,Biesdorf,Alt-Biesdorf,12,12683
128,114330,11,0,1,1,2018,6,9,4,2,0,7,0,1,0,0,0,0,0,0,13.419489432305191,52.52508163583885,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Otto-Braun-Straße', 'HouseNumber': '', 'PostalCode': '10178'}",Berlin,Mitte,Otto-Braun-Straße,,10178
129,114335,11,0,3,3,2018,9,13,2,2,5,2,0,1,0,0,1,0,0,0,13.446292149241108,52.52749130490148,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Danziger Straße', 'HouseNumber': '228', 'PostalCode': '10407'}",Berlin,Prenzlauer Berg,Danziger Straße,228,10407
130,114337,11,0,6,6,2018,6,10,3,3,1,5,0,1,1,0,0,0,0,0,13.098118690816094,52.41351486947672,"{'City': 'Berlin', 'District': 'Wannsee', 'Street': 'Königstraße', 'HouseNumber': '', 'PostalCode': '14109'}",Berlin,Wannsee,Königstraße,,14109
131,114338,11,0,2,2,2018,7,9,2,3,1,5,0,1,0,0,0,0,1,0,13.426738106089028,52.51908027874814,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Karl-Marx-Allee', 'HouseNumber': '1', 'PostalCode': '10243'}",Berlin,Friedrichshain,Karl-Marx-Allee,1,10243
132,114339,11,0,3,3,2018,6,19,4,3,5,3,0,1,0,0,1,0,0,0,13.423998779933138,52.528243083867046,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': '', 'HouseNumber': '', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,,,10405
133,114343,11,0,4,4,2018,10,10,2,3,6,4,0,1,0,1,0,0,0,0,13.290227392299856,52.51045446131641,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Kaiserdamm', 'HouseNumber': '108', 'PostalCode': '14057'}",Berlin,Charlottenburg,Kaiserdamm,108,14057
134,114344,11,0,4,4,2018,7,19,7,3,5,2,1,1,1,0,0,0,0,0,13.30138012619489,52.51115230204537,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Bismarckstraße', 'HouseNumber': '', 'PostalCode': '10627'}",Berlin,Charlottenburg,Bismarckstraße,,10627
135,114345,11,0,9,9,2018,4,8,2,3,5,2,0,1,0,0,0,0,1,1,13.51444826363464,52.45324863943764,"{'City': 'Berlin', 'District': 'Niederschöneweide', 'Street': 'Michael-Brückner-Straße', 'HouseNumber': '', 'PostalCode': '12439'}",Berlin,Niederschöneweide,Michael-Brückner-Straße,,12439
136,114351,11,0,1,1,2018,11,16,1,3,3,6,2,1,1,0,0,0,0,1,13.410598011317008,52.523137963637375,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Karl-Liebknecht-Straße', 'HouseNumber': '19', 'PostalCode': '10178'}",Berlin,Mitte,Karl-Liebknecht-Straße,19,10178
137,114353,11,0,3,3,2018,8,16,2,3,2,6,0,1,1,0,0,0,0,0,13.424040982162552,52.528279093454636,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Greifswalder Straße', 'HouseNumber': '', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,Greifswalder Straße,,10405
138,114357,11,0,1,1,2018,8,15,7,3,0,1,0,1,0,0,0,0,0,0,13.35572227515697,52.514817181694994,"{'City': 'Berlin', 'District': 'Tiergarten', 'Street': 'Straße des 17. Juni', 'HouseNumber': '', 'PostalCode': '10785'}",Berlin,Tiergarten,Straße des 17. Juni,,10785
139,114358,11,0,1,1,2018,5,19,3,2,5,3,0,1,0,0,0,0,1,0,13.416890856832858,52.52219726540724,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Otto-Braun-Straße', 'HouseNumber': '', 'PostalCode': '10178'}",Berlin,Mitte,Otto-Braun-Straße,,10178
140,114363,11,0,1,1,2018,6,16,4,3,2,6,0,1,1,0,0,0,0,0,13.418166613462422,52.5233642589189,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Otto-Braun-Straße', 'HouseNumber': '', 'PostalCode': '10178'}",Berlin,Mitte,Otto-Braun-Straße,,10178
141,114365,11,0,2,2,2018,7,16,3,3,5,3,0,1,1,0,0,0,0,0,13.389139295267166,52.498036313792966,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Mehringbrücke', 'HouseNumber': '', 'PostalCode': '10963'}",Berlin,Kreuzberg,Mehringbrücke,,10963
142,114370,11,0,2,2,2018,3,12,2,3,5,3,0,1,1,0,0,0,0,0,13.421123390894621,52.52642718417064,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Mendelssohnstraße', 'HouseNumber': '', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,Mendelssohnstraße,,10405
143,114373,11,0,9,9,2018,8,13,3,2,5,2,0,1,0,0,0,0,1,0,13.465224472355148,52.486589045833256,"{'City': 'Berlin', 'District': 'Plänterwald', 'Street': '', 'HouseNumber': '', 'PostalCode': '12435'}",Berlin,Plänterwald,,,12435
144,114374,11,0,3,3,2018,4,15,2,3,0,1,0,1,0,0,0,0,0,0,13.413299117817592,52.54803466294814,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Schönhauser Allee', 'HouseNumber': '122', 'PostalCode': '10437'}",Berlin,Prenzlauer Berg,Schönhauser Allee,122,10437
145,114376,11,0,3,3,2018,5,16,3,3,5,2,0,1,1,0,0,0,0,0,13.424006426390042,52.5391012793353,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Prenzlauer Allee', 'HouseNumber': '', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,Prenzlauer Allee,,10405
146,114378,11,0,1,1,2018,12,10,2,3,2,2,0,1,1,0,0,0,0,1,13.368364420358546,52.506337998155956,"{'City': 'Berlin', 'District': 'Tiergarten', 'Street': 'Reichpietschufer', 'HouseNumber': '', 'PostalCode': '10785'}",Berlin,Tiergarten,Reichpietschufer,,10785
147,114379,11,0,3,3,2018,9,17,5,3,5,2,0,1,0,0,0,0,1,0,13.413725281078774,52.550571973232074,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Schönhauser Allee', 'HouseNumber': '', 'PostalCode': '10439'}",Berlin,Prenzlauer Berg,Schönhauser Allee,,10439
148,114381,11,0,9,9,2018,6,6,6,3,3,6,0,1,0,0,0,0,1,0,13.510030151971451,52.456432803239686,"{'City': 'Berlin', 'District': 'Niederschöneweide', 'Street': 'Michael-Brückner-Straße', 'HouseNumber': '', 'PostalCode': '12439'}",Berlin,Niederschöneweide,Michael-Brückner-Straße,,12439
149,114383,11,0,2,2,2018,5,8,4,2,5,3,0,1,1,0,0,0,0,0,13.467573269505788,52.51450732202314,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': '', 'HouseNumber': '', 'PostalCode': '10247'}",Berlin,Friedrichshain,,,10247
150,114390,11,0,10,10,2018,8,16,4,3,5,3,0,1,1,0,0,0,0,0,13.606291268603798,52.504953337808836,"{'City': 'Berlin', 'District': 'Mahlsdorf', 'Street': 'Alt-Mahlsdorf', 'HouseNumber': '', 'PostalCode': '12623'}",Berlin,Mahlsdorf,Alt-Mahlsdorf,,12623
151,114391,11,0,2,2,2018,4,22,4,3,6,4,2,1,0,1,0,0,0,0,13.452107233122865,52.511939912658846,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Warschauer Straße', 'HouseNumber': '18', 'PostalCode': '10243'}",Berlin,Friedrichshain,Warschauer Straße,18,10243
152,114393,11,0,1,1,2018,5,20,4,3,5,3,0,1,1,0,0,0,0,0,13.42254421818457,52.52003030560933,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Karl-Marx-Allee', 'HouseNumber': '', 'PostalCode': '10178'}",Berlin,Mitte,Karl-Marx-Allee,,10178
153,114394,11,0,2,2,2018,10,9,4,3,2,2,0,1,1,0,0,0,0,0,13.389266237344074,52.49748077015935,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Mehringdamm', 'HouseNumber': '', 'PostalCode': '10961'}",Berlin,Kreuzberg,Mehringdamm,,10961
154,114395,11,0,3,3,2018,2,12,7,2,5,2,0,1,1,0,0,0,0,0,13.409056237567357,52.56328979747958,"{'City': 'Berlin', 'District': 'Pankow', 'Street': 'Mühlenstraße', 'HouseNumber': '62', 'PostalCode': '13187'}",Berlin,Pankow,Mühlenstraße,62,13187
155,114397,11,0,4,4,2018,9,17,7,3,1,5,0,1,1,0,0,0,0,0,13.242398531529217,52.50753603203281,"{'City': 'Berlin', 'District': 'Westend', 'Street': 'Heerstraße', 'HouseNumber': '', 'PostalCode': '14055'}",Berlin,Westend,Heerstraße,,14055
156,114400,11,0,4,4,2018,7,13,1,3,2,6,0,1,1,0,0,0,0,0,13.320329176600175,52.512398777724066,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Bismarckstraße', 'HouseNumber': '', 'PostalCode': '10625'}",Berlin,Charlottenburg,Bismarckstraße,,10625
157,114401,11,0,3,3,2018,6,20,3,3,6,4,0,1,0,1,0,0,0,0,13.425774203270395,52.542063973710356,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Prenzlauer Allee', 'HouseNumber': '185', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,Prenzlauer Allee,185,10405
158,114403,11,0,7,7,2018,5,15,5,3,3,6,0,1,0,0,0,0,1,0,13.357042409338794,52.4867349470559,"{'City': 'Berlin', 'District': 'Schöneberg', 'Street': 'Hauptstraße', 'HouseNumber': '', 'PostalCode': '10827'}",Berlin,Schöneberg,Hauptstraße,,10827
159,114406,11,0,1,1,2018,9,11,7,3,5,7,0,1,1,0,0,0,0,0,13.367140221072415,52.50464074527599,"{'City': 'Berlin', 'District': 'Tiergarten', 'Street': 'Bissingzeile', 'HouseNumber': '', 'PostalCode': '10785'}",Berlin,Tiergarten,Bissingzeile,,10785
160,114408,11,0,3,3,2018,7,18,6,3,0,1,0,1,1,0,0,0,0,0,13.412466435407293,52.542857909701375,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Schönhauser Allee', 'HouseNumber': '52', 'PostalCode': '10437'}",Berlin,Prenzlauer Berg,Schönhauser Allee,52,10437
161,114409,11,0,1,1,2018,3,21,3,3,3,6,2,1,1,0,0,0,0,1,13.387662980566276,52.510222043919605,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Leipziger Straße', 'HouseNumber': '112', 'PostalCode': '10117'}",Berlin,Mitte,Leipziger Straße,112,10117
162,114410,11,0,2,2,2018,7,22,6,3,1,5,2,1,1,0,0,0,0,0,13.449906109821708,52.51629389264423,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Karl-Marx-Allee', 'HouseNumber': '', 'PostalCode': '10243'}",Berlin,Friedrichshain,Karl-Marx-Allee,,10243
163,114413,11,0,3,3,2018,10,17,5,3,1,5,0,1,0,0,0,0,1,0,13.430917340318468,52.5341606716793,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Greifswalder Straße', 'HouseNumber': '40', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,Greifswalder Straße,40,10405
164,114416,11,0,4,4,2018,9,9,2,3,0,2,0,1,1,0,0,0,0,0,13.289155956449799,52.5103866465377,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Sophie-Charlotten-Straße', 'HouseNumber': '', 'PostalCode': '14057'}",Berlin,Charlottenburg,Sophie-Charlotten-Straße,,14057
165,114417,11,0,3,3,2018,8,14,7,3,2,6,0,1,1,0,0,0,1,0,13.403836113316995,52.568925236139265,"{'City': 'Berlin', 'District': 'Pankow', 'Street': 'Mühlenstraße', 'HouseNumber': '2', 'PostalCode': '13187'}",Berlin,Pankow,Mühlenstraße,2,13187
166,114425,11,0,2,2,2018,9,7,2,2,5,3,0,1,0,0,1,0,0,0,13.470720150339968,52.5141911127045,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Frankfurter Allee', 'HouseNumber': '87', 'PostalCode': '10247'}",Berlin,Friedrichshain,Frankfurter Allee,87,10247
167,114426,11,0,1,1,2018,9,8,3,3,2,6,0,1,1,0,0,0,0,0,13.381907179789845,52.50986197503971,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Leipziger Straße', 'HouseNumber': '4', 'PostalCode': '10117'}",Berlin,Mitte,Leipziger Straße,4,10117
168,114429,11,0,3,3,2018,5,19,1,3,2,2,0,1,0,0,0,0,0,0,13.43000094181369,52.537087359550966,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Danziger Straße', 'HouseNumber': '104', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,Danziger Straße,104,10405
169,114437,11,0,4,4,2018,5,15,2,3,0,1,0,1,0,0,0,0,0,0,13.288611352163779,52.51051846106787,"{'City': 'Berlin', 'District': 'Charlottenburg', 'Street': 'Kaiserdamm', 'HouseNumber': '13', 'PostalCode': '14057'}",Berlin,Charlottenburg,Kaiserdamm,13,14057
170,114438,11,0,2,2,2018,10,17,3,3,5,3,1,1,0,0,0,0,0,1,13.453669570359613,52.51438449694702,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Warschauer Straße', 'HouseNumber': '82', 'PostalCode': '10243'}",Berlin,Friedrichshain,Warschauer Straße,82,10243
171,114440,11,0,3,3,2018,12,12,7,3,5,2,0,1,1,0,0,0,0,0,13.424327576857628,52.53902319825071,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Danziger Straße', 'HouseNumber': '', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,Danziger Straße,,10405
172,114444,11,0,3,3,2018,6,16,5,3,5,2,0,1,0,0,0,0,1,0,13.412125803623052,52.5431678563183,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Cantianstraße', 'HouseNumber': '', 'PostalCode': '10437'}",Berlin,Prenzlauer Berg,Cantianstraße,,10437
173,114446,11,0,1,1,2018,3,12,2,3,5,3,0,1,1,0,0,0,0,1,13.412411940461963,52.51945245905691,"{'City': 'Berlin', 'District': 'Mitte', 'Street': 'Grunerstraße', 'HouseNumber': '11', 'PostalCode': '10179'}",Berlin,Mitte,Grunerstraße,11,10179
174,114448,11,0,2,2,2018,4,15,1,3,0,7,0,1,0,0,0,0,0,0,13.386024926866272,52.488618556804965,"{'City': 'Berlin', 'District': 'Kreuzberg', 'Street': 'Mehringdamm', 'HouseNumber': '88', 'PostalCode': '10965'}",Berlin,Kreuzberg,Mehringdamm,88,10965
175,114454,11,0,3,3,2018,7,7,2,3,5,2,0,1,1,0,0,0,0,0,13.423451965685837,52.52811760604819,"{'City': 'Berlin', 'District': 'Prenzlauer Berg', 'Street': 'Otto-Braun-Straße', 'HouseNumber': '', 'PostalCode': '10405'}",Berlin,Prenzlauer Berg,Otto-Braun-Straße,,10405
176,114455,11,0,2,2,2018,5,8,2,2,3,6,0,1,0,0,0,0,0,0,13.471034846833545,52.514158874886284,"{'City': 'Berlin', 'District': 'Friedrichshain', 'Street': 'Frankfurter Allee', 'HouseNumber': '90', 'PostalCode': '10247'}",Berlin,Friedrichshain,Frankfurter Allee,90,10247
